"","Chemical, chemical products","Containers","Furniture, fixtures","Machinery","Parts and materials","Person, injured or ill worker","Person, other than injured or ill workers","Worker motion or position","Floors, walkways, ground surfaces","Ladder","Handtools","Trucks","Cart, dolly, hand truck-nonpowered","Vehicles","all other","value"
"789",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"790",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"791",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"792",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"793",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"794",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"795",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"796",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"797",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"798",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"799",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"800",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
"801",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45
"802",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
"803",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"804",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"805",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"806",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"807",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"808",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"809",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"810",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"811",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
"812",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"813",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"814",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30
"815",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"816",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113
"817",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180
"818",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53
"819",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"820",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"821",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"822",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"823",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"824",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"825",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
"826",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
"827",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"828",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"829",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"830",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"831",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"832",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"833",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"834",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29
"835",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"836",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"837",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"838",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"839",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
"840",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"841",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"842",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"843",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"844",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"845",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"846",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"847",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"848",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"849",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"850",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"851",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"852",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"853",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"854",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"855",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"856",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
"857",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"858",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"859",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"860",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"861",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
"862",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
"863",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"864",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"865",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30
"866",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"867",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45
"868",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"869",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"870",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"871",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"872",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"873",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"874",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"875",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
"876",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"877",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"878",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"879",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40
"880",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"881",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"882",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"883",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"884",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
"885",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"886",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
"887",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113
"888",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"889",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
"890",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"891",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"892",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"893",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"894",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51
"895",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"896",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"897",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
"898",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"899",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102
"900",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"901",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"902",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"903",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"904",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"905",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"906",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"907",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"908",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180
"909",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"910",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"911",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"912",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"913",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"914",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
"915",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"916",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35
"917",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"918",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
"919",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"920",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
"921",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"922",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"923",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"924",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"925",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"926",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"927",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
"928",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
"929",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"930",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"931",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"932",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"933",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"934",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55
"935",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"936",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"937",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"938",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"939",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"940",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"941",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"942",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"943",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"944",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"945",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"946",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"947",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78
"948",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"949",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"950",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"951",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
"952",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"953",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"954",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"955",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"956",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"957",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"958",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"959",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"960",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"961",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"962",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"963",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"964",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"965",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"966",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"967",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"968",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"969",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"970",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"971",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"972",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"973",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"974",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"975",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"976",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"977",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"978",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"979",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"980",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"981",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"982",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"983",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"984",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
"985",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"986",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
"987",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"988",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"990",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"991",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"992",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"993",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"995",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"1000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
"1001",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1002",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72
"1003",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"1004",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"1005",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1006",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1007",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"1008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1010",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1011",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1012",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1015",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1016",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1017",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1018",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1019",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1020",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"1021",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1022",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1024",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1025",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1026",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1027",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"1028",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1029",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1030",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1031",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
"1032",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"1033",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1034",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1035",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1036",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1037",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1038",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30
"1039",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1040",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1041",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"1042",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1043",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53
"1044",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1045",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1046",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1047",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1048",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1049",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1050",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1051",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1052",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1053",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1054",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1055",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1056",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1057",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1058",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1059",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147
"1060",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1061",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1062",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1063",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1064",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1065",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1066",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1067",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1068",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1069",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180
"1070",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"1071",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1072",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1073",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1074",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1075",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1076",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29
"1077",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1078",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"1079",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1080",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1081",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1082",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1083",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1084",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1085",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1086",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1087",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"1088",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1089",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1090",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1091",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1092",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1093",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80
"1094",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1095",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1096",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1097",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1098",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1099",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1100",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1101",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"1102",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1103",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1104",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1105",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1106",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1107",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1108",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1109",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1110",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
"1111",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1112",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1113",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1114",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1115",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1116",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1117",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1118",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1119",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1120",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1121",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1122",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1123",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1124",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1125",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1126",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1127",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1128",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1129",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1130",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1131",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1132",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"1133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147
"1134",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
"1135",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1136",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1137",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1138",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1139",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1140",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1141",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1142",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1143",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1144",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1145",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1146",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1148",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1149",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1150",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1151",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1152",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1153",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1154",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1155",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30
"1156",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1157",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1158",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1159",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"1160",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1161",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1162",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1163",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1164",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1165",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180
"1166",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1167",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1168",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"1169",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"1170",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40
"1171",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1172",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1173",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1174",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1175",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1176",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1177",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1178",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1179",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
